Time in Milliseconds, Duration from start, Key
1589107300888,253102, 
1589107301006,253220,t
1589107301138,253352,h
1589107301239,253453,e
1589107301355,253569, 
1589107301506,253720,c
1589107301596,253810,h
1589107301717,253931,r
1589107301876,254090,i
1589107301964,254178,s
1589107302177,254391,t
1589107302275,254489,i
1589107302409,254623,a
1589107302504,254718,n
1589107302672,254886, 
1589107302956,255170,f
1589107303021,255235,a
1589107303185,255399,i
1589107303348,255562,t
1589107303473,255687,h
1589107303754,255968,.
1589107303963,256177, 
1589107304252,256466,y
1589107304383,256597,o
1589107304532,256746,u
1589107304696,256910, 
1589107304825,257039,a
1589107305061,257275,r
1589107305094,257308,e
1589107305202,257416, 
1589107305782,257996,p
1589107305983,258197,u
1589107306155,258369,t
1589107306523,258737,t
1589107306691,258905,i
1589107306876,259090,n
1589107306973,259187,g
1589107307070,259284, 
1589107307336,259550,y
1589107307485,259699,o
1589107307703,259917,u
1589107307845,260059,r
1589107307957,260171, 
1589107308130,260344,t
1589107308308,260522,r
1589107308408,260622,u
1589107308640,260854,s
1589107308696,260910,t
1589107308805,261019, 
1589107309060,261274,i
1589107309398,261612,n
1589107309598,261812, 
1589107309971,262185,g
1589107310146,262360,o
1589107310290,262504,d
1589107310565,262779,comma
1589107310795,263009, 
1589107311065,263279,p
1589107311297,263511,l
1589107311480,263694,a
1589107311691,263905,c
1589107311770,263984,i
1589107311955,264169,n
1589107312060,264274,g
1589107312133,264347, 
1589107312316,264530,y
1589107312503,264717,o
1589107312685,264899,u
1589107312816,265030,r
1589107312930,265144, 
1589107313120,265334,h
1589107313522,265736,o
1589107313767,265981,p
1589107313918,266132,e
1589107314232,266446, 
1589107314498,266712,i
1589107314670,266884,n
1589107314827,267041, 
1589107314983,267197,h
1589107315476,267690,i
1589107315702,267916,m
1589107315955,268169,comma
1589107316122,268336, 
1589107316258,268472,a
1589107316417,268631,n
1589107316534,268748,d
1589107316651,268865, 
1589107316754,268968,e
1589107316990,269204,x
1589107317130,269344,p
1589107317402,269616,r
1589107317438,269652,e
1589107317569,269783,s
1589107317768,269982,s
1589107317888,270102,i
1589107318111,270325,n
1589107318215,270429,g
1589107318343,270557, 
1589107318513,270727,c
1589107318649,270863,o
1589107318872,271086,n
1589107318988,271202,f
1589107319113,271327,i
1589107319204,271418,d
1589107319417,271631,e
1589107319574,271788,n
1589107319795,272009,c
1589107319819,272033,e
1589107319943,272157, 
1589107320115,272329,t
1589107320217,272431,h
1589107320384,272598,a
1589107320452,272666,t
1589107320488,272702, 
1589107320649,272863,h
1589107320745,272959,e
1589107320821,273035, 
1589107320967,273181,i
1589107321145,273359,s
1589107321478,273692, 
1589107322075,274289,i
1589107322239,274453,n
1589107322385,274599, 
1589107322498,274712,c
1589107322579,274793,o
1589107322854,275068,n
1589107322970,275184,t
1589107323163,275377,r
1589107323237,275451,o
1589107323489,275703,l
1589107323738,275952,.
1589107323982,276196, 
1589107326469,278683,w
1589107326682,278896,a
1589107326762,278976,i
1589107326910,279124,t
1589107326978,279192,i
1589107327178,279392,n
1589107327304,279518,g
1589107327452,279666, 
1589107327867,280081,p
1589107328101,280315,u
1589107328308,280522,t
1589107328360,280574,s
1589107328452,280666, 
1589107328833,281047,u
1589107328965,281179,s
1589107329034,281248, 
1589107329211,281425,i
1589107329410,281624,n
1589107329572,281786, 
1589107329809,282023,a
1589107329907,282121,n
1589107330047,282261, 
1589107330399,282613,u
1589107330599,282813,n
1589107330775,282989,c
1589107330869,283083,o
1589107331037,283251,f
1589107331168,283382,o
1589107331331,283545,r
1589107331557,283771,t
1589107331736,283950,a
1589107331829,284043,b
1589107332081,284295,l
1589107332145,284359,e
1589107332351,284565, 
1589107332556,284770,p
1589107332773,284987,l
1589107332974,285188,a
1589107333103,285317,c
1589107333306,285520,e
1589107333440,285654, 
1589107333551,285765,w
1589107333699,285913,h
1589107333791,286005,e
1589107333990,286204,r
1589107334026,286240,e
1589107334175,286389, 
1589107334355,286569,w
1589107334428,286642,e
1589107334623,286837,'
1589107334849,287063,r
1589107334897,287111,e
1589107335083,287297, 
1589107336113,288327,o
1589107336322,288536,u
1589107336458,288672,t
1589107336539,288753, 
1589107336767,288981,o
1589107336871,289085,f
1589107336991,289205, 
1589107337116,289330,c
1589107337193,289407,o
1589107337390,289604,n
1589107337495,289709,t
1589107337692,289906,r
1589107337733,289947,o
1589107337916,290130,l
1589107338054,290268, 
1589107338203,290417,o
1589107338313,290527,f
1589107338394,290608, 
1589107338543,290757,o
1589107338701,290915,u
1589107338842,291056,r
1589107338910,291124, 
1589107339099,291313,l
1589107339561,291775,i
1589107339757,291971,v
1589107339943,292157,e
1589107340110,292324,s
1589107340271,292485,.
1589107340472,292686, 
1589107340705,292919,t
1589107340816,293030,h
1589107341007,293221,i
1589107341115,293329,s
1589107341188,293402, 
1589107341325,293539,i
1589107341426,293640,s
1589107341562,293776, 
1589107341832,294046,'
1589107342156,294370,a
1589107342188,294402,c
1589107342392,294606,t
1589107342530,294744,i
1589107342603,294817,v
1589107342802,295016,e
1589107342917,295131, 
1589107343176,295390,p
1589107343688,295902,a
1589107343870,296084,t
1589107344042,296256,i
1589107344153,296367,e
1589107344301,296515,n
1589107344415,296629,c
1589107344471,296685,e
1589107344594,296808,'
1589107345058,297272,.
1589107345451,297665, 
1589107346132,298346,t
1589107346225,298439,h
1589107346439,298653,a
1589107346531,298745,t
1589107346636,298850, 
1589107346964,299178,s
1589107347168,299382,e
1589107347289,299503,a
1589107347521,299735,s
1589107347797,300011,o
1589107348006,300220,n
1589107348174,300388, 
1589107348381,300595,i
1589107348482,300696,s
1589107348594,300808, 
1589107348752,300966,w
1589107348858,301072,h
1589107348996,301210,e
1589107349060,301274,n
1589107349234,301448, 
1589107349537,301751,Shift
1589107349546,301760,g
1589107349716,301930,o
1589107349811,302025,d
1589107349926,302140, 
1589107350085,302299,w
1589107350236,302450,i
1589107350483,302697,l
1589107350647,302861,l
1589107350827,303041, 
1589107350985,303199,s
1589107351085,303299,h
1589107351255,303469,a
1589107351353,303567,p
1589107351528,303742,e
1589107352018,304232, 
1589107352185,304399,a
1589107352333,304547,n
1589107352414,304628,d
1589107352554,304768, 
1589107352619,304833,d
1589107352827,305041,e
1589107352915,305129,f
1589107353026,305240,i
1589107353225,305439,n
1589107353330,305544,e
1589107353422,305636, 
1589107353571,305785,u
1589107353643,305857,s
1589107353789,306003, 
1589107353912,306126,t
1589107354023,306237,h
1589107354124,306338,e
1589107354220,306434, 
1589107354467,306681,m
1589107354714,306928,o
1589107354897,307111,s
1589107354977,307191,t
1589107355122,307336,.
1589107355383,307597, 
1589107358358,310572,h
1589107358526,310740,o
1589107358614,310828,w
1589107358796,311010,e
1589107358970,311184,v
1589107359248,311462,e
1589107359332,311546,r
1589107359468,311682,comma
1589107359662,311876, 
1589107360103,312317,i
1589107360358,312572,'
1589107360650,312864,comma
1589107360868,313082, 
1589107361082,313296,n
1589107361453,313667,Backspace
1589107361585,313799,Backspace
1589107361757,313971,Backspace
1589107362260,314474,m
1589107362433,314647, 
1589107362622,314836,n
1589107362856,315070,o
1589107362987,315201,t
1589107363092,315306, 
1589107363394,315608,s
1589107363426,315640,a
1589107363573,315787,y
1589107363775,315989,i
1589107363967,316181,n
1589107364059,316273,g
1589107364161,316375, 
1589107364315,316529,t
1589107364428,316642,h
1589107364690,316904,a
1589107364773,316987,t
1589107364870,317084, 
1589107364995,317209,w
1589107365300,317514,a
1589107365462,317676,i
1589107365584,317798,t
1589107365669,317883,i
1589107365871,318085,n
1589107365977,318191,g
1589107366040,318254, 
1589107366189,318403,i
1589107366254,318468,s
1589107366391,318605, 
1589107366488,318702,e
1589107366783,318997,a
1589107366876,319090,s
1589107366984,319198,y
1589107367304,319518,.
1589107367524,319738, 
1589107367706,319920,t
1589107367819,320033,h
1589107367937,320151,e
1589107368025,320239, 
1589107368495,320709,u
1589107368694,320908,n
1589107368861,321075,c
1589107369096,321310,e
1589107369116,321330,r
1589107369367,321581,t
1589107369484,321698,a
1589107369554,321768,i
1589107369722,321936,n
1589107369863,322077,t
1589107369995,322209,y
1589107370204,322418, 
1589107372674,324888,o
1589107372848,325062,f
1589107372944,325158, 
1589107373060,325274,w
1589107373200,325414,h
1589107373418,325632,a
1589107373455,325669,t
1589107373558,325772, 
1589107373802,326016,m
1589107373971,326185,a
1589107374036,326250,y
1589107374176,326390, 
1589107374376,326590,o
1589107374461,326675,r
1589107374563,326777, 
1589107374746,326960,m
1589107374888,327102,a
1589107374991,327205,y
1589107375143,327357, 
1589107375336,327550,n
1589107375545,327759,o
1589107375675,327889,t
1589107375788,328002, 
1589107376086,328300,h
1589107376244,328458,a
1589107376366,328580,p
1589107376537,328751,p
1589107376759,328973,e
1589107376863,329077,n
1589107377031,329245, 
1589107377227,329441,c
1589107377267,329481,a
1589107377385,329599,n
1589107377516,329730, 
1589107377697,329911,b
1589107377872,330086,e
1589107378017,330231, 
1589107378226,330440,h
1589107378396,330610,a
1589107378688,330902,u
1589107378897,331111,n
1589107379035,331249,t
1589107379117,331331,i
1589107379338,331552,n
1589107379459,331673,g
1589107379744,331958,.
1589107379991,332205, 
1589107380264,332478,i
1589107380449,332663,t
1589107380768,332982, 
1589107381088,333302,c
1589107381137,333351,a
1589107381248,333462,n
1589107381446,333660, 
1589107382225,334439,o
1589107382293,334507,c
1589107382505,334719,c
1589107382600,334814,u
1589107382956,335170,y
1589107383475,335689,Backspace
1589107383851,336065,;
1589107384006,336220,y
1589107384146,336360, 
1589107384649,336863,Backspace
1589107384787,337001,Backspace
1589107384976,337190,Backspace
1589107385715,337929,p
1589107385930,338144,y
1589107386071,338285, 
1589107386223,338437,t
1589107386356,338570,o
1589107386514,338728,o
1589107386756,338970, 
1589107386924,339138,m
1589107387154,339368,u
1589107387301,339515,c
1589107387362,339576,h
1589107387526,339740, 
1589107387673,339887,s
1589107387773,339987,p
1589107387982,340196,a
1589107388201,340415,c
1589107388323,340537,e
1589107388453,340667, 
1589107388703,340917,i
1589107388915,341129,n
1589107389058,341272, 
1589107389207,341421,o
1589107389367,341581,u
1589107389476,341690,r
1589107389580,341794, 
1589107389731,341945,t
1589107389760,341974,h
1589107389937,342151,i
1589107390146,342360,n
1589107390290,342504,k
1589107390483,342697,i
1589107390659,342873,n
1589107390784,342998,g
1589107390953,343167,.
1589107391190,343404, 
1589107391503,343717,i
1589107391927,344141,Enter
1589107392054,344268,v
1589107392288,344502,e
1589107392361,344575, 
1589107392538,344752,h
1589107392811,345025,a
1589107393320,345534,d
1589107393424,345638, 
1589107393617,345831,i
1589107393709,345923,t
1589107393814,346028, 
1589107393996,346210,a
1589107394114,346328,f
1589107394311,346525,f
1589107394485,346699,e
1589107394652,346866,c
1589107394883,347097,t
1589107394964,347178, 
1589107395174,347388,m
1589107395400,347614,y
1589107395590,347804, 
1589107395764,347978,s
1589107395852,348066,l
1589107395961,348175,e
1589107396168,348382,e
1589107396281,348495,p
1589107396486,348700, 
1589107397227,349441,a
1589107397363,349577,n
1589107397549,349763,d
1589107397685,349899, 
1589107398057,350271,a
1589107398126,350340,s
1589107398338,350552,s
1589107398527,350741,u
1589107398814,351028,l
1589107398926,351140,t
1589107399018,351232, 
1589107399233,351447,m
1589107399503,351717,y
1589107399695,351909, 
1589107399950,352164,m
1589107400135,352349,i
1589107400333,352547,n
1589107400429,352643,d
1589107400513,352727, 
1589107400657,352871,w
1589107400721,352935,i
1589107400902,353116,t
1589107400926,353140,h
1589107401077,353291, 
1589107401196,353410,t
1589107401302,353516,h
1589107401430,353644,e
1589107401571,353785, 
1589107401752,353966,f
1589107401907,354121,i
1589107402124,354338,r
1589107402363,354577,s
1589107402404,354618,t
1589107402518,354732, 
1589107402646,354860,t
1589107402764,354978,h
1589107402937,355151,o
1589107403125,355339,u
1589107403278,355492,g
1589107403393,355607,h
1589107403590,355804,t
1589107403666,355880,s
1589107403795,356009, 
1589107404004,356218,o
1589107404148,356362,f
1589107404265,356479, 
1589107404458,356672,t
1589107404556,356770,h
1589107404749,356963,e
1589107404864,357078, 
1589107405054,357268,d
1589107405122,357336,a
1589107405218,357432,y
1589107405522,357736,.
1589107405774,357988, 
1589107405900,358114,w
1589107406076,358290,a
1589107406172,358386,i
1589107406315,358529,t
1589107406372,358586,i
1589107406563,358777,n
1589107406659,358873,g
1589107406774,358988, 
1589107407041,359255,c
1589107407085,359299,a
1589107407181,359395,n
1589107407340,359554, 
1589107407592,359806,b
1589107407708,359922,e
1589107407761,359975, 
1589107407959,360173,h
1589107408095,360309,a
1589107408163,360377,r
1589107408336,360550,d
1589107408444,360658, 
1589107408626,360840,b
1589107408766,360980,e
1589107409084,361298,c
1589107409140,361354,a
1589107409247,361461,u
1589107409323,361537,s
1589107409497,361711,e
1589107409561,361775, 
1589107409730,361944,o
1589107409814,362028,f
1589107409952,362166, 
1589107410067,362281,t
1589107410191,362405,h
1589107410292,362506,e
1589107410407,362621, 
1589107410704,362918,f
1589107411056,363270,e
1589107411059,363273,a
1589107411120,363334,r
1589107411228,363442, 
1589107411401,363615,o
1589107411497,363711,f
1589107411602,363816, 
1589107411716,363930,w
1589107411860,364074,h
1589107412036,364250,a
1589107412103,364317,t
1589107412175,364389, 
1589107412346,364560,m
1589107412762,364976,u
1589107413005,365219,g
1589107413162,365376,h
1589107413277,365491,t
1589107413374,365588, 
1589107414248,366462,Backspace
1589107414375,366589,Backspace
1589107414583,366797,Backspace
1589107414820,367034,Backspace
1589107415047,367261,Backspace
1589107415540,367754,i
1589107415718,367932,g
1589107415811,368025,h
1589107415938,368152,t
1589107416003,368217, 
1589107416200,368414,h
1589107416346,368560,a
1589107416717,368931,p
1589107417009,369223,p
1589107417195,369409,e
1589107417317,369531,n
1589107417648,369862,.
1589107417854,370068, 
1589107419137,371351,o
1589107419325,371539,u
1589107419437,371651,r
1589107419534,371748, 
1589107419772,371986,i
1589107420258,372472,n
1589107420444,372658,a
1589107420631,372845,b
1589107420733,372947,i
1589107420927,373141,l
1589107421101,373315,i
1589107421279,373493,t
1589107421348,373562,y
1589107421499,373713, 
1589107422126,374340,t
1589107422175,374389,o
1589107422326,374540, 
1589107422475,374689,d
1589107422512,374726,o
1589107422652,374866, 
1589107422738,374952,a
1589107422825,375039,n
1589107422976,375190,y
1589107423115,375329,t
1589107423184,375398,h
1589107423424,375638,i
1589107423636,375850,n
1589107423717,375931,g
1589107423844,376058, 
1589107424258,376472,b
1589107424448,376662,u
1589107424529,376743,t
1589107424641,376855, 
1589107424751,376965,w
1589107424938,377152,a
1589107425186,377400,t
1589107425562,377776,Backspace
1589107426172,378386,i
1589107426296,378510,t
1589107426405,378619, 
1589107426617,378831,i
1589107426721,378935,s
1589107426851,379065, 
1589107426960,379174,a
1589107427096,379310, 
1589107427391,379605,p
1589107427627,379841,o
1589107427813,380027,w
1589107427961,380175,e
1589107428021,380235,r
1589107428186,380400,l
1589107428270,380484,e
1589107428441,380655,s
1589107428604,380818,s
1589107428716,380930, 
1589107428852,381066,f
1589107429005,381219,e
1589107429222,381436,e
1589107429282,381496,l
1589107429445,381659,i
1589107429636,381850,n
1589107429715,381929,g
1589107429929,382143,.
1589107430307,382521, 
1589107430640,382854,w
1589107430700,382914,e
1589107430831,383045, 
1589107430947,383161,w
1589107431146,383360,a
1589107431299,383513,n
1589107431405,383619,t
1589107431544,383758, 
1589107431694,383908,t
1589107431784,383998,o
1589107431949,384163, 
1589107432147,384361,l
1589107432448,384662,m
1589107432767,384981,p
1589107433186,385400,Backspace
1589107433331,385545,Backspace
1589107433542,385756,Backspace
1589107434104,386318,k
1589107434326,386540,n
1589107434532,386746,o
1589107434621,386835,w
1589107434730,386944, 
1589107434880,387094,t
1589107434980,387194,h
1589107435093,387307,e
1589107435191,387405, 
1589107435354,387568,a
1589107435509,387723,n
1589107435587,387801,s
1589107435864,388078,w
1589107435960,388174,e
1589107436016,388230,r
1589107436178,388392,.
1589107436455,388669, 
1589107437195,389409,w
1589107437243,389457,e
1589107437387,389601, 
1589107437481,389695,w
1589107437667,389881,a
1589107437773,389987,n
1589107437871,390085,t
1589107437979,390193, 
1589107438139,390353,t
1589107438219,390433,o
1589107438375,390589, 
1589107438566,390780,k
1589107438818,391032,n
1589107439254,391468,p
1589107439363,391577,w
1589107440023,392237,Backspace
1589107440175,392389,Backspace
1589107440529,392743,o
1589107440687,392901,w
1589107440791,393005, 
1589107440920,393134,w
1589107441078,393292,h
1589107441250,393464,a
1589107441351,393565,t
1589107441465,393679,'
1589107441728,393942,s
1589107441834,394048, 
1589107441960,394174,g
1589107442053,394267,o
1589107442198,394412,o
1589107442302,394516,i
1589107442729,394943,Backspace
1589107442883,395097,Backspace
1589107443147,395361,i
1589107443357,395571,n
1589107443466,395680,g
1589107443527,395741, 
1589107443711,395925,o
1589107443905,396119,n
1589107444272,396486,.
1589107444536,396750, 
1589107445604,397818,w
1589107445744,397958,h
1589107445948,398162,a
1589107446044,398258,t
1589107446168,398382, 
1589107446324,398538,w
1589107446504,398718,h
1589107446732,398946,a
1589107447147,399361,Backspace
1589107447299,399513,Backspace
1589107447738,399952,a
1589107447886,400100,n
1589107448017,400231,t
1589107448291,400505,Backspace
1589107448419,400633,Backspace
1589107448591,400805,Backspace
1589107448747,400961,Backspace
1589107448970,401184,Backspace
1589107449177,401391,Backspace
1589107449404,401618,Backspace
1589107449653,401867,Backspace
1589107450128,402342,e
1589107450293,402507, 
1589107450401,402615,w
1589107450593,402807,a
1589107450729,402943,n
1589107450816,403030,t
1589107450921,403135, 
1589107451084,403298,t
1589107451309,403523,o
1589107451470,403684, 
1589107451704,403918,k
1589107451920,404134,n
1589107452157,404371,o
1589107452343,404557,w
1589107452490,404704, 
1589107452644,404858,w
1589107452795,405009,h
1589107453041,405255,a
1589107453149,405363,t
1589107453304,405518,'
1589107453569,405783,s
1589107453691,405905, 
1589107453823,406037,t
1589107453944,406158,h
1589107454064,406278,e
1589107454113,406327, 
1589107454431,406645,p
1589107454666,406880,o
1589107454849,407063,i
1589107455096,407310,n
1589107455185,407399,t
1589107455294,407508, 
1589107455462,407676,o
1589107455554,407768,f
1589107455651,407865, 
1589107455814,408028,t
1589107455862,408076,h
1589107456039,408253,i
1589107456140,408354,s
1589107456476,408690,Shift
1589107458447,410661,comma
1589107458645,410859, 
1589107458837,411051,w
1589107458934,411148,h
1589107459132,411346,u
1589107459282,411496, 
1589107459549,411763,s
1589107459926,412140,Backspace
1589107460419,412633,Backspace
1589107460576,412790,Backspace
1589107461034,413248,y
1589107461200,413414, 
1589107461397,413611,i
1589107461470,413684,s
1589107461611,413825, 
1589107461807,414021,t
1589107461987,414201,h
1589107462176,414390,i
1589107462285,414499,s
1589107462385,414599, 
1589107462655,414869,h
1589107462780,414994,a
1589107462917,415131,p
1589107463080,415294,p
1589107463215,415429,e
1589107463305,415519,n
1589107463476,415690,i
1589107463669,415883,n
1589107463791,416005,g
1589107463966,416180,comma
1589107464183,416397, 
1589107464361,416575,w
1589107464442,416656,h
1589107464597,416811,y
1589107464769,416983, 
1589107464991,417205,s
1589107465306,417520,Backspace
1589107465741,417955,i
1589107465845,418059,s
1589107465929,418143, 
1589107466084,418298,m
1589107466262,418476,y
1589107466377,418591, 
1589107466627,418841,l
1589107466804,419018,i
1589107467101,419315,f
1589107467197,419411,e
1589107467385,419599, 
1589107467715,419929,n
1589107467974,420188,o
1589107468076,420290,e
1589107468217,420431, 
1589107468427,420641,l
1589107468600,420814,i
1589107468789,421003,k
1589107469115,421329,Backspace
1589107469255,421469,Backspace
1589107469395,421609,Backspace
1589107469546,421760,Backspace
1589107469781,421995,t
1589107469916,422130, 
1589107470195,422409,Backspace
1589107470334,422548,Backspace
1589107470494,422708,Backspace
1589107470611,422825,t
1589107470742,422956, 
1589107470962,423176,l
1589107471147,423361,i
1589107471363,423577,k
1589107471504,423718,e
1589107471616,423830, 
1589107471887,424101,Shift
1589107472973,425187,i
1589107473164,425378, 
1589107473276,425490,w
1589107473492,425706,a
1589107473593,425807,n
1589107473745,425959,t
1589107474729,426943,Enter
1589107474734,426948,'
1589107476852,429066, 
1589107478704,430918,Backspace
1589107481073,433287,r
1589107481178,433392,a
1589107481457,433671,t
1589107481598,433812,h
1589107481767,433981,e
1589107481803,434017,r
1589107481907,434121, 
1589107482104,434318,t
1589107482203,434417,h
1589107482355,434569,a
1589107482459,434673,n
1589107482637,434851, 
1589107482800,435014,r
1589107482816,435030,e
1589107483005,435219,s
1589107483127,435341,i
1589107483273,435487,s
1589107483478,435692,t
1589107483556,435770,i
1589107483753,435967,n
1589107483845,436059,g
1589107483989,436203, 
1589107484147,436361,t
1589107484231,436445,h
1589107484421,436635,i
1589107484545,436759,s
1589107484668,436882, 
1589107484790,437004,s
1589107484981,437195,e
1589107485134,437348,a
1589107485218,437432,s
1589107485286,437500,o
1589107485524,437738,n
1589107485794,438008,comma
1589107485994,438208, 
1589107486148,438362,w
1589107486188,438402,e
1589107486311,438525, 
1589107486581,438795,c
1589107486609,438823,a
1589107486690,438904,n
1589107486856,439070, 
1589107486929,439143,s
1589107487085,439299,e
1589107487265,439479,e
1589107487385,439599, 
1589107487487,439701,w
1589107487622,439836,a
1589107487735,439949,i
1589107487860,440074,t
1589107487927,440141,i
1589107488115,440329,n
1589107488199,440413,g
1589107488299,440513, 
1589107488567,440781,a
1589107488631,440845,s
1589107489017,441231, 
1589107489261,441475,a
1589107489409,441623,n
1589107489594,441808, 
1589107489880,442094,o
1589107490374,442588,p
1589107490549,442763,p
1589107490756,442970,o
1589107491101,443315,r
1589107492291,444505,t
1589107492486,444700,u
1589107492719,444933,n
1589107492934,445148,i
1589107493077,445291,t
1589107493178,445392,y
1589107493348,445562, 
1589107493548,445762,f
1589107493664,445878,o
1589107493775,445989,r
1589107493860,446074, 
1589107494096,446310,l
1589107494331,446545,i
1589107494570,446784,f
1589107494642,446856,e
1589107494762,446976, 
1589107494875,447089,c
1589107494993,447207,h
1589107495195,447409,a
1589107495288,447502,n
1589107495426,447640,g
1589107495542,447756,i
1589107495715,447929,n
1589107495801,448015,g
1589107495896,448110, 
1589107496094,448308,l
1589107496244,448458,e
1589107496417,448631,s
1589107496651,448865,s
1589107496747,448961,o
1589107496926,449140,n
1589107497030,449244,s
1589107497500,449714,.
1589107497707,449921, 
1589107497874,450088,a
1589107498091,450305,n
1589107498199,450413,d
1589107498339,450553, 
1589107498521,450735,t
1589107498661,450875,h
1589107498789,451003,a
1589107498865,451079,t
1589107498901,451115, 
1589107499137,451351,i
1589107499192,451406,s
1589107499301,451515, 
1589107499446,451660,o
1589107499641,451855,n
1589107499748,451962,e
1589107499811,452025, 
1589107499943,452157,o
1589107500027,452241,f
1589107500128,452342, 
1589107500267,452481,t
1589107500348,452562,h
1589107500476,452690,e
1589107500670,452884, 
1589107500890,453104,r
1589107500917,453131,e
1589107501092,453306,a
1589107501186,453400,s
1589107501307,453521,o
1589107501501,453715,n
1589107501577,453791,s
1589107501698,453912, 
1589107501804,454018,w
1589107502035,454249,y
1589107502817,455031,Backspace
1589107503437,455651,h
1589107504065,456279,y
1589107504259,456473, 
1589107504485,456699,l
1589107504634,456848,a
1589107504788,457002,m
1589107504865,457079,e
1589107505012,457226,n
1589107505089,457303,t
1589107505249,457463,a
1589107505342,457556,t
1589107505601,457815,i
1589107505702,457916,o
1589107505875,458089,n
1589107505964,458178,s
1589107506082,458296, 
1589107506346,458560,s
1589107506377,458591,a
1589107506526,458740,y
1589107506785,458999,s
1589107506925,459139, 
1589107507215,459429,i
1589107507392,459606,t
1589107507596,459810,'
1589107507815,460029,s
1589107507961,460175, 
1589107508098,460312,g
1589107508196,460410,o
1589107508360,460574,o
1589107508505,460719,d
1589107508609,460823, 
1589107509355,461569,f
1589107509471,461685,o
1589107509563,461777,r
1589107509672,461886, 
1589107509809,462023,a
1589107509898,462112, 
1589107510261,462475,a
1589107510629,462843,Backspace
1589107511428,463642,m
1589107511572,463786,a
1589107511648,463862,n
1589107511824,464038, 
1589107511962,464176,t
1589107512057,464271,h
1589107512237,464451,a
1589107512306,464520,t
1589107512412,464626, 
1589107513101,465315,h
1589107513218,465432,e
1589107513350,465564, 
1589107514318,466532,b
1589107514629,466843,a
1589107514637,466851,e
1589107514681,466895,r
1589107514790,467004, 
1589107515048,467262,t
1589107515187,467401,h
1589107515351,467565,e
1589107515411,467625, 
1589107515669,467883,y
1589107515943,468157,o
1589107516174,468388,k
1589107516310,468524,e
1589107516358,468572, 
1589107516451,468665,i
1589107516615,468829,n
1589107516762,468976, 
1589107516935,469149,h
1589107517191,469405,i
1589107517355,469569,s
1589107517789,470003, 
1589107518264,470478,y
1589107518498,470712,o
1589107518642,470856,u
1589107518795,471009,t
1589107518895,471109,h
1589107519322,471536,.
1589107519935,472149, 
1589107520474,472688,t
1589107520546,472760,o
1589107520686,472900, 
1589107520869,473083,l
1589107521136,473350,a
1589107521148,473362,e
1589107521215,473429,r
1589107521280,473494,n
1589107521454,473668, 
1589107521586,473800,t
1589107521700,473914,h
1589107521829,474043,e
1589107521949,474163, 
1589107522231,474445,v
1589107522299,474513,a
1589107522429,474643,l
1589107522624,474838,u
1589107522744,474958,e
1589107522853,475067, 
1589107523044,475258,o
1589107523168,475382,f
1589107523299,475513, 
1589107523673,475887,w
1589107523893,476107,a
1589107523985,476199,i
1589107524140,476354,t
1589107524189,476403,i
1589107524387,476601,n
1589107524483,476697,g
1589107524607,476821, 
1589107524864,477078,e
1589107525156,477370,a
1589107525268,477482,r
1589107525481,477695,l
1589107525623,477837,y
1589107525737,477951, 
1589107525924,478138,i
1589107526153,478367,n
1589107526370,478584, 
1589107526584,478798,l
1589107526784,478998,i
1589107527111,479325,f
1589107527139,479353,e
1589107527336,479550, 
1589107527433,479647,w
1589107527547,479761,o
1589107527712,479926,u
1589107527933,480147,l
1589107528042,480256,d
1589107528118,480332, 
1589107528345,480559,b
1589107528441,480655,e
1589107528551,480765, 
1589107528699,480913,a
1589107528806,481020, 
1589107528989,481203,b
1589107529198,481412,e
1589107529266,481480,a
1589107529379,481593,u
1589107529542,481756,t
1589107529599,481813,i
1589107529793,482007,f
1589107529829,482043,u
1589107530504,482718,l
1589107530926,483140, 
1589107531292,483506,g
1589107531405,483619,i
1589107531503,483717,f
1589107531735,483949,t
1589107532021,484235,.
1589107532312,484526, 
1589107533094,485308,i
1589107533199,485413,f
1589107533329,485543, 
1589107533542,485756,y
1589107533712,485926,o
1589107533928,486142,u
1589107534132,486346, 
1589107534295,486509,a
1589107534549,486763,r
1589107534573,486787,e
1589107534738,486952, 
1589107534916,487130,i
1589107535099,487313,n
1589107535265,487479, 
1589107535398,487612,a
1589107535593,487807, 
1589107535863,488077,p
1589107536077,488291,o
1589107536234,488448,s
1589107536372,488586,i
1589107536542,488756,t
1589107536729,488943,i
1589107536817,489031,o
1589107536977,489191,n
1589107537157,489371, 
1589107537463,489677,o
1589107537595,489809,f
1589107537717,489931, 
1589107537810,490024,w
1589107537962,490176,a
1589107538088,490302,i
1589107538216,490430,t
1589107538297,490511,i
1589107538499,490713,n
1589107538580,490794,g
1589107539052,491266,comma
1589107539292,491506, 
1589107539519,491733,l
1589107539748,491962,e
1589107539791,492005,t
1589107539868,492082, 
1589107540069,492283,l
1589107540345,492559,a
1589107540724,492938,m
1589107540857,493071,e
1589107541096,493310,n
1589107541206,493420,t
1589107541359,493573,a
1589107541452,493666,t
1589107541638,493852,i
1589107541764,493978,o
1589107541924,494138,n
1589107542061,494275,s
1589107542186,494400, 
1589107542348,494562,r
1589107542400,494614,e
1589107542471,494685,m
1589107542697,494911,i
1589107542873,495087,n
1589107543005,495219,d
1589107543058,495272, 
1589107543263,495477,y
1589107543420,495634,o
1589107543619,495833,u
1589107543802,496016, 
1589107543934,496148,t
1589107544073,496287,h
