Time in Milliseconds, Duration from start, Key
1589141325638,318508,l
1589141325713,318583,i
1589141325764,318634,s
1589141325857,318727,t
1589141326025,318895,e
1589141326132,319002,n
1589141326217,319087,s
1589141326361,319231, 
1589141326450,319320,t
1589141326546,319416,o
1589141326612,319482, 
1589141326823,319693,o
1589141326899,319769,r
1589141327008,319878, 
1589141327132,320002,e
1589141327279,320149,a
1589141327366,320236,d
1589141327469,320339,s
1589141327611,320481, 
1589141328428,321298,r
1589141328709,321579,e
1589141328955,321825,Backspace
1589141329137,322007,Backspace
1589141329359,322229,r
1589141329447,322317,e
1589141329521,322391,a
1589141329661,322531,d
1589141329738,322608,s
1589141329842,322712, 
1589141329965,322835,t
1589141330070,322940,h
1589141330191,323061,e
1589141330324,323194,s
1589141330425,323295,e
1589141330466,323336, 
1589141330575,323445,p
1589141330729,323599,h
1589141330851,323721,e
1589141330922,323792,n
1589141331058,323928,o
1589141331173,324043,m
1589141331257,324127,e
1589141331365,324235,n
1589141331479,324349,a
1589141331575,324445,l
1589141331639,324509, 
1589141331736,324606,a
1589141331823,324693,n
1589141331912,324782,d
1589141331980,324850, 
1589141332123,324993,a
1589141332187,325057,m
1589141332297,325167,a
1589141332519,325389,z
1589141332552,325422,i
1589141332712,325582,n
1589141332810,325680,g
1589141332874,325744, 
1589141333016,325886,b
1589141333178,326048,o
1589141333341,326211,o
1589141333501,326371,k
1589141333614,326484,s
1589141333683,326553, 
1589141333911,326781,e
1589141333960,326830,n
1589141334116,326986,o
1589141334153,327023,u
1589141334317,327187,h
1589141334383,327253,g
1589141334869,327739,comma
1589141334901,327771, 
1589141334977,327847,w
1589141335074,327944,h
1589141335139,328009,i
1589141335272,328142,c
1589141335326,328196,h
1589141335387,328257, 
1589141335509,328379,i
1589141335600,328470,s
1589141335687,328557, 
1589141335826,328696,w
1589141336487,329357,h
1589141336681,329551,y
1589141336713,329583, 
1589141336929,329799,i
1589141336988,329858, 
1589141337137,330007,t
1589141337194,330064,h
1589141337339,330209,i
1589141337510,330380,n
1589141337621,330491,k
1589141337666,330536, 
1589141337700,330570,t
1589141337814,330684,h
1589141337858,330728,e
1589141338001,330871, 
1589141338296,331166,c
1589141338377,331247,u
1589141338466,331336,r
1589141338657,331527,r
1589141338730,331600,e
1589141338849,331719,n
1589141338958,331828,t
1589141339069,331939, 
1589141339129,331999,g
1589141339310,332180,e
1589141339425,332295,n
1589141339466,332336,e
1589141339537,332407,r
1589141339653,332523,a
1589141339717,332587,t
1589141339785,332655,i
1589141339938,332808,o
1589141339962,332832,n
1589141340116,332986,s
1589141340624,333494, 
1589141340984,333854,a
1589141341057,333927,r
1589141341116,333986,e
1589141341233,334103, 
1589141341636,334506,q
1589141341768,334638,u
1589141341903,334773,i
1589141342007,334877,t
1589141342158,335028,e
1589141342270,335140, 
1589141342388,335258,t
1589141342543,335413,r
1589141342700,335570,a
1589141342781,335651,c
1589141343016,335886,i
1589141343587,336457,Backspace
1589141343729,336599,Backspace
1589141343850,336720,g
1589141343939,336809,i
1589141344086,336956,c
1589141344154,337024, 
1589141344272,337142,a
1589141344339,337209,n
1589141344457,337327,d
1589141344582,337452, 
1589141344836,337706,u
1589141345009,337879,n
1589141345112,337982,f
1589141345210,338080,o
1589141345268,338138,r
1589141345438,338308,t
1589141345499,338369,u
1589141345706,338576,n
1589141345774,338644,a
1589141345798,338668,t
1589141345971,338841,e
1589141346108,338978,l
1589141346204,339074,y
1589141346229,339099, 
1589141346497,339367,d
1589141346672,339542,i
1589141346921,339791,s
1589141347277,340147,p
1589141347417,340287,r
1589141347598,340468,o
1589141348068,340938,p
1589141348247,341117,o
1589141348350,341220,r
1589141348512,341382,t
1589141348592,341462,i
1589141348656,341526,o
1589141348728,341598,n
1589141348804,341674,a
1589141348941,341811,l
1589141349300,342170,Backspace
1589141349362,342232,t
1589141349546,342416,e
1589141349724,342594,l
1589141349834,342704,y
1589141349872,342742, 
1589141350211,343081,i
1589141350547,343417,n
1589141350680,343550,v
1589141351057,343927,i
1589141351216,344086,d
1589141351430,344300,i
1589141351593,344463,s
1589141351865,344735,n
1589141352166,345036, 
1589141352481,345351,l
1589141352794,345664,i
1589141353016,345886,n
1589141353206,346076, 
1589141353527,346397,s
1589141353732,346602,l
1589141353814,346684,i
1589141353994,346864,k
1589141354108,346978,e
1589141354271,347141, 
1589141354467,347337,n
1589141354825,347695,i
1589141355048,347918,Backspace
1589141355198,348068,Backspace
1589141355382,348252,i
1589141355573,348443,n
1589141355668,348538,d
1589141355785,348655,i
1589141355881,348751,v
1589141355988,348858,i
1589141356062,348932,d
1589141356166,349036,u
1589141356300,349170,a
1589141356416,349286,l
1589141356503,349373,i
1589141356534,349404,z
1589141356616,349486,e
1589141356809,349679,d
1589141356993,349863,.
1589141357094,349964, 
1589141357846,350716,i
1589141357991,350861, 
1589141358176,351046,a
1589141358252,351122,m
1589141358324,351194, 
1589141358468,351338,n
1589141358535,351405,o
1589141358609,351479,w
1589141358719,351589, 
1589141358822,351692,d
1589141358932,351802,o
1589141359045,351915,w
1589141359292,352162,n
1589141359372,352242, 
1589141360017,352887,a
1589141360082,352952,n
1589141360189,353059,d
1589141360269,353139, 
1589141360419,353289,d
1589141360528,353398,o
1589141360591,353461,n
1589141360665,353535,e
1589141360777,353647, 
1589141360902,353772,a
1589141360972,353842,n
1589141361082,353952,d
1589141361143,354013, 
1589141361300,354170,h
1589141361438,354308,o
1589141361631,354501,p
1589141361681,354551,e
1589141361860,354730,f
1589141361909,354779,u
1589141362057,354927,l
1589141362304,355174,l
1589141362352,355222,y
1589141362380,355250, 
1589141362542,355412,t
1589141362561,355431,h
1589141362710,355580,i
1589141362842,355712,s
1589141362901,355771, 
1589141363342,356212,i
1589141363547,356417,s
1589141363661,356531, 
1589141363794,356664,m
1589141363831,356701,o
1589141363854,356724,r
1589141363937,356807,e
1589141364018,356888, 
1589141364141,357011,t
1589141364273,357143,h
1589141364442,357312,a
1589141364558,357428,n
1589141364607,357477, 
1589141364719,357589,e
1589141364788,357658,n
1589141364935,357805,o
1589141364979,357849,u
1589141365127,357997,g
1589141365203,358073,h
1589141365267,358137, 
1589141365369,358239,t
1589141365482,358352,e
1589141365682,358552,x
1589141365884,358754,t
1589141365925,358795, 
1589141366114,358984,t
1589141366199,359069,o
1589141366244,359114, 
1589141366429,359299,p
1589141366597,359467,r
1589141366713,359583,o
1589141367000,359870,p
1589141367128,359998,e
1589141367199,360069,r
1589141367337,360207,l
1589141367440,360310,y
1589141367479,360349, 
1589141367692,360562,t
1589141367869,360739,r
1589141367971,360841,i
1589141367988,360858,a
1589141368150,361020,n
1589141368179,361049, 
1589141368312,361182,a
1589141368349,361219, 
1589141368499,361369,m
1589141368621,361491,a
1589141368877,361747,c
1589141368949,361819,h
1589141369040,361910,i
1589141369175,362045,n
1589141369271,362141,e
1589141369426,362296, 
1589141369608,362478,l
1589141369721,362591,e
1589141369843,362713,a
1589141369866,362736,r
1589141369904,362774,n
1589141370009,362879,i
1589141370087,362957,n
1589141370179,363049,g
1589141370237,363107, 
1589141370384,363254,m
1589141370468,363338,o
1589141370481,363351,d
1589141370674,363544,e
1589141370762,363632,l
1589141370810,363680, 
1589141370889,363759,a
1589141370987,363857,n
1589141371052,363922,d
1589141371198,364068, 
1589141371432,364302,I
1589141371454,364324,CapsLock
1589141371584,364454, 
1589141371735,364605,h
1589141371860,364730,a
1589141371925,364795,v
1589141372092,364962,e
1589141372219,365089, 
1589141372362,365232,u
1589141372450,365320,s
1589141372519,365389,e
1589141372693,365563,d
1589141372771,365641, 
1589141372891,365761,e
1589141373013,365883,e
1589141373104,365974,n
1589141373667,366537,Backspace
1589141373792,366662,Backspace
1589141373980,366850,n
1589141374138,367008,o
1589141374180,367050,u
1589141374288,367158,g
1589141374386,367256,h
1589141374443,367313, 
1589141374643,367513,p
1589141374792,367662,s
1589141374933,367803, 
1589141375030,367900,a
1589141375108,367978,n
1589141375215,368085,d
1589141375315,368185, 
1589141375457,368327,q
1589141375692,368562,s
1589141375792,368662, 
1589141375906,368776,a
1589141376000,368870,n
1589141376098,368968,d
1589141376234,369104, 
1589141376399,369269,z
1589141376626,369496,s
1589141376831,369701, 
1589141376942,369812,a
1589141377040,369910,n
1589141377141,370011,d
1589141377213,370083, 
1589141377341,370211,n
1589141377408,370278,o
1589141377477,370347,w
1589141377637,370507, 
1589141377881,370751,a
1589141377914,370784,l
1589141378072,370942,l
1589141378121,370991, 
1589141378276,371146,o
1589141378358,371228,f
1589141378410,371280, 
1589141378507,371377,t
1589141378578,371448,h
1589141378681,371551,e
1589141378761,371631, 
1589141378829,371699,o
1589141378922,371792,t
1589141379001,371871,h
1589141379097,371967,e
1589141379134,372004,r
1589141379258,372128, 
1589141379818,372688,c
1589141379909,372779,h
1589141379985,372855,a
1589141380051,372921,r
1589141380215,373085,a
1589141380276,373146,c
1589141380468,373338,t
1589141380660,373530,e
1589141380697,373567,r
1589141380826,373696,s
1589141380898,373768, 
1589141381014,373884,l
1589141381074,373944,i
1589141381229,374099,k
1589141381293,374163,e
1589141381394,374264, 
1589141381521,374391,a
1589141381636,374506,p
1589141381879,374749,o
1589141382180,375050,s
1589141382309,375179,t
1589141382495,375365,r
1589141382605,375475,o
1589141382755,375625,p
1589141382878,375748,h
1589141382959,375829,e
1589141383117,375987,s
1589141383274,376144,'
1589141383501,376371, 
1589141383589,376459,s
1589141383756,376626,n
1589141383837,376707,a
1589141383972,376842, 
1589141384057,376927,d
1589141384221,377091,n
1589141384416,377286, 
1589141384524,377394,t
1589141384648,377518,h
1589141384777,377647,e
1589141384908,377778,n
1589141384975,377845, 
1589141385051,377921,a
1589141385185,378055,n
1589141385287,378157,d
1589141385474,378344, 
1589141385571,378441,t
1589141385699,378569,h
1589141385869,378739,e
1589141386003,378873,n
1589141386085,378955, 
1589141386667,379537,p
1589141386774,379644,e
1589141386847,379717,r
1589141386955,379825,i
1589141386993,379863,o
1589141387082,379952,d
1589141387197,380067,s
1589141387449,380319,.
1589141387523,380393, 
1589141387635,380505,a
1589141387700,380570,n
1589141387776,380646,d
1589141387857,380727, 
1589141387936,380806,t
1589141388000,380870,h
1589141388113,380983,e
1589141388220,381090,n
1589141388264,381134, 
1589141388341,381211,a
1589141388437,381307,l
1589141388569,381439,s
1589141388660,381530,o
1589141388725,381595, 
1589141388875,381745,c
1589141388953,381823,o
1589141389065,381935,m
1589141389246,382116,m
1589141389371,382241,a
1589141389555,382425,s
1589141389726,382596,comma
1589141389771,382641, 
1589141389869,382739,a
1589141390495,383365,n
1589141390627,383497,d
1589141390720,383590, 
1589141390906,383776,n
1589141390994,383864,o
1589141391068,383938,w
1589141391143,384013, 
1589141391502,384372,i
1589141391581,384451, 
1589141391759,384629,a
1589141391828,384698,m
1589141391896,384766, 
1589141392101,384971,a
1589141392167,385037,c
1589141392348,385218,t
1589141392424,385294,u
1589141392538,385408,a
1589141392569,385439,l
1589141392827,385697,l
1589141392901,385771,y
1589141392903,385773, 
1589141393017,385887,d
1589141393119,385989,o
1589141393168,386038,n
1589141393299,386169,e
1589141393320,386190, 
1589141393462,386332,y
1589141393622,386492,a
1589141393659,386529,y
1589141393780,386650, 
1589141393953,386823,h
1589141394108,386978,o
1589141394153,387023,r
1589141394329,387199,r
1589141394541,387411,a
1589141394603,387473,y
1589141394886,387756,.
1589141394926,387796, 
